Heure,Valeur
0,0
10,133200
20,71640
30,65880
41,65520
51,63000
61,53280
71,57600
81,57600
91,56160
101,56520
111,55440
122,52200
132,42480
143,49680
153,46800
163,47880
174,52200
184,54360
195,48600
205,55080
215,59400
226,53280
236,50040
246,50040
257,47880
267,48600
277,52200
288,48960
298,54000
308,55440
319,45720
329,52920
340,47880
350,48600
360,45720
370,15120
380,9360
390,1800
400,2880
410,2160
420,3600
430,5040
441,3960
451,1080
461,360
