Heure,Valeur
0,0
10,54000
20,63360
31,49320
42,48600
53,54000
64,56160
74,44640
84,55800
94,56520
105,56160
115,48600
126,56880
136,58320
146,55800
156,59760
166,54360
176,56880
186,49320
196,65880
206,52200
217,67680
227,47520
237,61560
247,58320
257,20520
267,4320
277,360
287,2520
297,2520
307,3960
317,7200
327,3960
338,720
