Heure,Valeur
0,0
10,61560
20,53280
30,59400
40,59760
50,55440
60,55800
71,59760
81,56520
91,58320
101,54360
111,56520
121,58680
131,23040
141,20160
151,1080
161,2160
171,3600
182,7560
192,3960
202,1800
212,1080
