Heure,Valeur
0,0
11,70200
21,72000
31,68400
41,72360
51,58680
61,56520
71,56520
81,54360
91,57600
101,58320
112,55440
122,55440
132,55440
142,56520
152,57600
162,55080
172,56520
182,55440
192,56160
202,56160
213,57600
223,56160
233,54360
243,56520
253,55440
263,55440
273,55440
283,56160
293,53280
303,57600
314,57240
324,38160
334,17280
344,5760
354,2160
